artist_id,artist_name,track_id,track_name,track_duration,track_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,album_release_date
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,7b4iOHMngSAFhgN120hbWB,A Kiss,271854,62,0.697,0.923,-4.646,0.272,0.208,0.000736,0.158,0.635,169.999,2eE9LjZBF3tbwvm802OGPK,Girlfriend,2021-10-15
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,3ArhAv6XnxAnGK8s6et1E1,Get Off My Phone,168428,59,0.605,0.925,-5.003,0.0756,0.00805,0.0,0.381,0.656,140.033,44nxBc1O9Bg5EWRkbX7sXd,Get Off My Phone,2024-02-22
5bmqhxWk9SEFDGIzWpSjVJ,Ross Lynch,7vUNVm5CpZLHDlkRiOJJc5,Rumors,202736,58,0.542,0.877,-6.034,0.255,0.161,0.000659,0.107,0.485,175.926,26yD8kIW4XF5jppiVIOcbt,Rumors,2023-10-20
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,2U38XVprnVmJs5k46fMYyg,Afterglow,191008,57,0.704,0.599,-7.349,0.0536,0.443,0.0,0.147,0.789,128.023,7he37fPTLhn4YyQlXerHXV,X,2019-07-26
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,04Lz1vgoDWFsPijA5R3PxA,Malibu,167556,54,0.858,0.661,-6.695,0.0692,0.282,0.00724,0.103,0.756,111.007,1FYn3WO1H2ZGVzCE162gsq,Summer Mixtape,2022-09-16
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,7sky3fJ4SA5CiGY905vphj,Heaven Angel,219745,54,0.752,0.788,-4.523,0.0438,0.02,0.0159,0.659,0.776,113.997,2eE9LjZBF3tbwvm802OGPK,Girlfriend,2021-10-15
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,0t4eeCKgtrRe75g94vzQsl,Preacher Man,219389,52,0.689,0.947,-3.926,0.0897,0.00209,0.0,0.228,0.393,119.993,7he37fPTLhn4YyQlXerHXV,X,2019-07-26
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,0fsLKOgAGtz3N8nlf4VwKd,Fantasy,199550,52,0.861,0.4,-6.709,0.0722,0.508,5.68e-05,0.192,0.481,89.029,69NBxr4dS2KHy5ZjlYIcuY,Summer Mixtape,2022-09-16
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,76BuXMJVn3ntaPyv5I7s6D,Heart of Mine,264430,53,0.42,0.885,-4.021,0.0712,0.055,0.000187,0.113,0.757,104.959,2eE9LjZBF3tbwvm802OGPK,Girlfriend,2021-10-15
5bmqhxWk9SEFDGIzWpSjVJ,THE DRIVER ERA,4v47bWal8JY2kQgYSnvsOm,Low,210445,52,0.737,0.811,-4.171,0.0887,0.0915,0.00035,0.234,0.749,134.986,7he37fPTLhn4YyQlXerHXV,X,2019-07-26
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),228639,94,0.645,0.646,-8.334,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,2024-03-08
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2o1pb13quMReXZqE7jWsgq,intro (end of the world),92400,89,0.506,0.362,-9.48,0.0416,0.67,0.0,0.176,0.385,84.726,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,2024-03-08
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,5D34wRmbFS29AjtTOP2QJe,"yes, and?",214994,82,0.787,0.775,-6.614,0.0548,0.19,6.54e-05,0.113,0.787,118.998,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,2024-03-08
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,173639,86,0.795,0.63,-5.854,0.0434,0.157,0.0,0.0732,0.447,97.998,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,2024-03-08
66CXWjxzNUsdJxJ2JdwvnR,The Weeknd,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,232857,80,0.568,0.485,-7.635,0.0582,0.276,0.0,0.323,0.517,66.961,35dut3ICqF3NEDkjxfzJJ1,Starboy (Deluxe),2023-03-14
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,1Rweq7vNjK4kZBbGrmxQsl,bye,164927,83,0.606,0.645,-4.835,0.0333,0.204,0.0,0.14,0.453,110.016,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,2024-03-08
66CXWjxzNUsdJxJ2JdwvnR,The Weeknd,1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,191013,79,0.65,0.825,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,4ZyeHIgdujClXSjC2cSqSb,After Hours (Deluxe),2020-03-20
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,210200,82,0.654,0.503,-7.065,0.0982,0.533,0.0,0.101,0.347,160.011,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,2024-03-08
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,7xoUc6faLbCqZO6fQEYprd,One Last Time,197266,82,0.628,0.593,-5.036,0.0323,0.093,1.65e-06,0.096,0.104,125.025,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),2014-08-22
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,7 rings,178626,83,0.777,0.317,-10.732,0.308,0.591,0.0,0.0881,0.33,139.848,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),214480,77,0.803,0.585,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,0pF0oyuPNdOObniB1Ng0kW,7/27 (Deluxe),2016-05-27
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),224573,73,0.884,0.765,-3.865,0.0882,0.063,7.04e-06,0.118,0.594,99.987,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),2015-01-30
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,204013,72,0.596,0.851,-4.245,0.121,0.0358,3.19e-05,0.365,0.612,202.049,0pF0oyuPNdOObniB1Ng0kW,7/27 (Deluxe),2016-05-27
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex) (feat. Fetty Wap),210573,63,0.689,0.791,-5.194,0.053,0.023,0.0,0.0526,0.755,95.04,0pF0oyuPNdOObniB1Ng0kW,7/27 (Deluxe),2016-05-27
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,0hO71r8vbnrXSaXVrR9ptF,I'm In Love With a Monster,211932,63,0.666,0.812,-4.07,0.0647,0.0597,0.0,0.0603,0.868,145.059,2dtuSIjyjRU6ynxCxayLbO,I'm In Love With a Monster,2015-08-14
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,4rUTAkOU7OkVGeQuyQCHhF,Sledgehammer,230906,60,0.671,0.777,-4.322,0.046,0.0057,0.0011,0.0783,0.289,99.98,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),2015-01-30
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,1COvXs6jaykXC73h9OSBVM,BO$$,171413,59,0.813,0.872,-5.224,0.107,0.00621,0.0,0.0498,0.736,103.016,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),2015-01-30
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,0gL0Xf8CN95HmgfEYYLRZV,Miss Movin' On,193733,56,0.466,0.842,-2.937,0.0513,0.0332,9.12e-06,0.349,0.418,75.0,48VmYXTnFSppL6D9msHFUU,Miss Movin' On,2013-07-16
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,0ABEVL7pgQLokhBcNJmozw,Worth It,185256,56,0.858,0.78,-3.739,0.0738,0.0478,5.72e-05,0.133,0.602,99.984,2e1lnAIVmkTSD2sRmfW8wY,Worth It,2015
1l8Fu6IkuTP0U5QetQJ5Xt,Boyce Avenue,1PR5pyPiOEEQ02oJYq402x,Mirrors,292566,53,0.545,0.658,-7.174,0.0474,0.496,0.0,0.105,0.683,76.971,1DpZ3jGqyRCTQ8Eoas1MP4,"Cover Sessions, Vol. 3",2015-04-28
2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,1AWAXQqbyL8sNdcYYwGQlT,Hey Jessie,143546,46,0.666,0.836,-3.922,0.0324,0.136,1.33e-06,0.166,0.958,133.945,2IZ35W6krTeqEPjAKHh2hk,Make Your Mark: Ultimate Playlist,2012-10-16
2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,1Up97BYiQilInOgOxxo2Pr,We Got The Beat,142520,34,0.614,0.938,-4.682,0.0465,0.00147,1.08e-05,0.348,0.746,75.986,6X0Kl4IPeTvMHiOYXTEWXv,Radio Rebel (Original Soundtrack),2012-02-14
2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,0dype2zSYvmUmq7JFSSBQl,A Wish Comes True Every Day,191626,26,0.561,0.956,-3.464,0.0541,0.00102,0.0,0.346,0.909,139.972,6X0Kl4IPeTvMHiOYXTEWXv,Radio Rebel (Original Soundtrack),2012-02-14
2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,1L5gQdkzVFvdzqtePcR0hR,We Ended Right (feat. Chad Hively & Chase Ryan),245086,26,0.694,0.902,-4.045,0.0414,0.0139,0.0,0.1,0.592,96.03,5s3IpbEKxPdlPvgQZRK0oU,We Ended Right (feat. Chad Hively & Chase Ryan),2011-07-03
2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,7CYo6JJb4MYxfH2OWvoW0r,"Best Year - From ""Jessie""",193786,25,0.69,0.893,-5.064,0.0577,0.00121,0.00185,0.055,0.907,137.032,3cLSwFnXjZGfgM62w7BCuT,Disney Channel Play It Loud,2014-01-01
2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,1Q5xV997RbMVFY97AY8O0D,Hakuna Matata,200360,17,0.41,0.897,-4.367,0.0647,0.042,0.0,0.445,0.784,187.441,75VXZzHH05r7NTqOD4S5xJ,Disneymania 7,2010-01-01
2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,19q9R25pt90qNFNNlhnhfO,Made Of Matches (TV Version),113378,10,0.402,0.659,-5.489,0.157,0.18,0.0,0.166,0.797,81.134,6HTWOtGIdq0t6EUJqh346l,As Featured in R.L. Stine's The Haunting Hour: Wrong Number,2011-03-29
60wslYioiBcxSTInM4nIy2,4*TOWN (From Disney and Pixar’s Turning Red),4bV5sf2B4hWBBd5HQ8S7KB,Nobody Like U,160946,66,0.905,0.631,-10.06,0.177,0.129,0.0,0.101,0.751,105.026,6z1EZ0KfoiVW0bXIbOWAu3,Turning Red (Original Motion Picture Soundtrack),2022-03-11
60wslYioiBcxSTInM4nIy2,4*TOWN (From Disney and Pixar’s Turning Red),0d83zVs3OmdjrhfoAxg1dE,U Know What's Up,188893,60,0.812,0.52,-9.796,0.0541,0.0361,1.22e-06,0.0926,0.488,110.046,6z1EZ0KfoiVW0bXIbOWAu3,Turning Red (Original Motion Picture Soundtrack),2022-03-11
60wslYioiBcxSTInM4nIy2,Jordan Fisher,4QpGKXfAEIF8TquT7oF4zA,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,137426,56,0.468,0.432,-10.382,0.1,0.0613,0.0,0.0533,0.393,101.097,6pZj4nvx6lV3ulIK3BSjvs,Moana (Original Motion Picture Soundtrack/Deluxe Edition),2016-11-18
60wslYioiBcxSTInM4nIy2,4*TOWN (From Disney and Pixar’s Turning Red),2dJ1UJEQQq3jkLSJP4ZIoi,1 True Love,199906,54,0.622,0.364,-10.547,0.0328,0.178,5.84e-06,0.122,0.221,120.075,6z1EZ0KfoiVW0bXIbOWAu3,Turning Red (Original Motion Picture Soundtrack),2022-03-11
60wslYioiBcxSTInM4nIy2,Ross Lynch,58iuuMeVzgGhCwhnx3zBAP,Gotta Be Me,233266,52,0.744,0.969,-5.466,0.076,0.0335,1.57e-05,0.0375,0.808,106.932,1g0o05ehdpvoEYfhMXvW9P,Teen Beach 2 (Original TV Movie Soundtrack),2015-01-01
60wslYioiBcxSTInM4nIy2,Jordan Fisher,2DMgt7RVEBD0Likx7GGHqg,Happily Ever After - Full Version,238403,50,0.475,0.799,-4.862,0.104,0.0226,0.0,0.619,0.223,131.533,5G6LlLP5I8HvrWYzXPdQUY,Happily Ever After (Full Version),2017-05-12
60wslYioiBcxSTInM4nIy2,Ross Lynch,0t9xVZmum64rn0bX94sRG7,That's How We Do,216400,49,0.649,0.958,-4.26,0.0635,0.0216,0.00834,0.391,0.771,82.496,1g0o05ehdpvoEYfhMXvW9P,Teen Beach 2 (Original TV Movie Soundtrack),2015-01-01
60wslYioiBcxSTInM4nIy2,Cast - Liv and Maddie,6m1vTisQ5NKHiBEBCfVLNo,True Love - Piano Duet,76213,48,0.505,0.247,-8.187,0.0431,0.939,0.0,0.101,0.458,54.548,4xrfYedbqvfMKnpXBw73od,Liv and Maddie (Music from the TV Series),2015-01-01
60wslYioiBcxSTInM4nIy2,Josh Groban,6yHiLeNr7ad2P4jjK3d5Pa,The Ballad of Sweeney Todd,177789,33,0.629,0.375,-10.217,0.07,0.732,0.0,0.113,0.193,120.591,2btamy2Km4GO3o3Zfu4cL2,The Worst Pies in London (2023 Broadway Cast Recording),2023-08-04
60wslYioiBcxSTInM4nIy2,Ludwig Göransson,4dksoaJqf0k9mwrvAuUcqR,Pandas Unite / Nobody Like U (Reprise),185493,45,0.476,0.439,-10.827,0.0348,0.164,5.35e-05,0.101,0.12,104.707,6z1EZ0KfoiVW0bXIbOWAu3,Turning Red (Original Motion Picture Soundtrack),2022-03-11
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,1Ist6PR2BZR3n2z2Y5R6S1,Summertime Sadness,264773,76,0.566,0.647,-6.815,0.0335,0.0477,0.0,0.121,0.22,111.96,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),2012-01-01
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,209156,86,0.485,0.348,-11.576,0.0257,0.678,0.167,0.118,0.145,99.898,6jVg0POvGYH1Pt6lISl3ok,Say Yes To Heaven,2023-05-19
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,236053,85,0.324,0.416,-8.92,0.0368,0.262,3.69e-05,0.11,0.151,113.986,1D92WOHWUI2AGQCCdplcXL,Young And Beautiful,2013-01-01
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5Y6nVaayzitvsD5F7nr3DV,West Coast,256760,83,0.527,0.591,-7.664,0.0396,0.194,0.0194,0.0907,0.461,123.167,1ORxRsK3MrSLvh7VQTF01F,Ultraviolence (Deluxe),2014-01-01
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3WD91HQDBIavSapet3ZpjG,Video Games,281946,73,0.39,0.252,-9.666,0.0298,0.808,0.0,0.0887,0.181,122.053,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),2012-01-01
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,300683,83,0.294,0.337,-10.614,0.036,0.814,0.414,0.14,0.135,91.781,5XpEKORZ4y6OrCZSKsi46A,Norman Fucking Rockwell!,2019-08-30
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3QhfFRPkhPCR1RMJWV1gde,Radio,214586,72,0.42,0.837,-5.24,0.061,0.215,2.96e-05,0.0876,0.196,75.043,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),2012-01-01
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,351640,81,0.404,0.664,-6.698,0.0407,0.542,0.00402,0.11,0.0949,107.747,1ORxRsK3MrSLvh7VQTF01F,Ultraviolence (Deluxe),2014-01-01
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,6BFnRhvKCclDQOajt8dBGi,Diet Mountain Dew,222920,71,0.442,0.68,-5.971,0.0858,0.284,0.0,0.421,0.601,176.09,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),2012-01-01
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),278126,81,0.335,0.44,-9.748,0.0275,0.385,0.00251,0.115,0.198,132.449,5HOHne1wzItQlIYmLXLYfZ,Did you know that there's a tunnel under Ocean Blvd,2023-03-24
25uiPmTg16RbhZWAqwLBy5,Charli XCX,7JxexWxny7yJ3slTLmWz2U,360,133805,80,0.857,0.62,-8.13,0.0472,0.646,0.244,0.0934,0.796,120.042,5UlTVoEmOp7GuZN5PgnUq6,360,2024-05-10
25uiPmTg16RbhZWAqwLBy5,Charli XCX,5VxmI3IdgAxWVvUnJoLuY2,Speed Drive (From Barbie The Album),117809,72,0.652,0.879,-6.405,0.0784,0.00284,0.0896,0.0918,0.789,173.925,6MLx7SZjcmMHNUJc1Tcir0,Speed Drive (From Barbie The Album),2023-06-29
25uiPmTg16RbhZWAqwLBy5,Charli XCX,01TnMXIy7mJJQ7E8uy937N,Von dutch,164284,74,0.706,0.698,-5.679,0.0537,0.00298,0.00375,0.116,0.648,130.013,0Mg2cY7VjvKeJAL7mzk1kw,Von dutch,2024-02-29
25uiPmTg16RbhZWAqwLBy5,Charli XCX,0Y1MWB026LYxGvhq4EcMiC,Boom Clap,169866,63,0.659,0.911,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,5Ws5ktkIUJFpaIImvH3tYU,SUCKER,2014-12-15
25uiPmTg16RbhZWAqwLBy5,Charli XCX,1EycQzSpakKNsHgMbTMMKo,The von dutch remix with addison rae and a.g. cook,157328,70,0.669,0.778,-5.386,0.178,0.0602,0.0,0.359,0.342,137.699,5Pj0xqgA9D5lJ8ZQuAe3ft,The von dutch remix with addison rae and a.g. cook,2024-03-22
25uiPmTg16RbhZWAqwLBy5,Charli XCX,7BoOmRrtNCbIT9yQ4xidk5,Club classics,153526,68,0.704,0.868,-6.022,0.191,0.125,4.4e-05,0.167,0.712,144.969,1SVYaK0V3lULwQ0rtnrIy3,Club classics / B2b,2024-04-03
25uiPmTg16RbhZWAqwLBy5,Charli XCX,6tYGrpUyqB4yao5lAs3AR4,B2b,178579,67,0.769,0.771,-3.12,0.0436,0.000783,0.671,0.0537,0.37,116.027,1SVYaK0V3lULwQ0rtnrIy3,Club classics / B2b,2024-04-03
25uiPmTg16RbhZWAqwLBy5,Charli XCX,3xY5aYJcdvZX9xQxNd02ku,In The City,176479,65,0.736,0.754,-5.457,0.0443,0.033,0.000599,0.0731,0.648,128.046,4yb3RB7teZSVscBmOoDWvT,In The City,2023-10-19
25uiPmTg16RbhZWAqwLBy5,Charli XCX,5hyq3LBlCfjRQAFkdQwe8o,Vroom Vroom,193270,64,0.836,0.684,-5.818,0.241,0.122,0.0,0.0854,0.514,151.007,261QvR3MgGdyL2HyYIlgfd,Vroom Vroom EP,2016-02-26
25uiPmTg16RbhZWAqwLBy5,Charli XCX,11M8c9SHQYpd8DOrmcu25k,Beg for You (feat. Rina Sawayama),168053,58,0.788,0.945,-5.091,0.0599,0.223,2.97e-06,0.115,0.466,128.036,1QqipMXWzJhr6yfcNKTp8B,CRASH,2022-03-18
2ddxtfC0oS8LoktXUHE7YL,Zac Efron,6NqfslFfCCOyBQ0Xw8kN8E,What Time Is It,198000,57,0.742,0.913,-3.227,0.0773,0.122,0.0,0.329,0.704,116.029,04Xde0FJSo4LVQ1GE36t49,High School Musical 2 (Original Soundtrack),2007-01-01
2ddxtfC0oS8LoktXUHE7YL,High School Musical Cast,5sTC1imYc0QzNe3i5snLy7,I Want It All,277306,57,0.791,0.813,-3.444,0.139,0.179,0.0,0.0549,0.913,142.876,6j8k5gIeWzXapGKTVaZzER,High School Musical 3: Senior Year,2008-01-01
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,0jTTjg6q4jsd2RhuHwTvLj,He Said She Said,188000,52,0.694,0.709,-6.205,0.103,0.0966,0.0,0.267,0.566,114.966,18Cdeub4WBPKku92zlsfWp,Headstrong,2007
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,1bYtKF2sY2wLU6xdVaqIqD,"It's Alright, It's OK",179200,48,0.528,0.923,-1.884,0.058,0.00536,1.46e-05,0.134,0.267,130.067,4iKfmBKXuzPROAXBuZKAVM,Guilty Pleasure,2009-06-12
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,0yfcOmDBSaW1fGY1PHuwU3,Be Good to Me,213826,47,0.655,0.857,-4.148,0.0994,0.141,0.0,0.298,0.719,97.994,18Cdeub4WBPKku92zlsfWp,Headstrong,2007
2ddxtfC0oS8LoktXUHE7YL,High School Musical Cast,61zQ8XDgOYslFGzfhK823e,Senior Year Spring Musical,464586,46,0.44,0.89,-4.228,0.0873,0.125,0.0,0.0908,0.43,101.985,6j8k5gIeWzXapGKTVaZzER,High School Musical 3: Senior Year,2008-01-01
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,77ltWp9xNbfhldXx3IEqVx,Kiss the Girl,204466,40,0.592,0.798,-3.196,0.0501,0.0654,0.0,0.144,0.369,130.026,4QUVJSHDCCMW1hxXvpMxMf,Disneymania 5,2007-01-01
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,1mMIIaZMPKzfI7ZIeseLfH,How Do You Love Someone,208226,42,0.491,0.896,-2.101,0.0615,0.0527,6.07e-06,0.286,0.415,90.984,4iKfmBKXuzPROAXBuZKAVM,Guilty Pleasure,2009-06-12
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,0ffe8dpo3PYoNUkOkYvezj,Still into You (feat. Chris French),232559,40,0.747,0.219,-11.664,0.0344,0.896,0.0,0.126,0.544,126.985,1pKBsxAVkH1nr4vYvXEB8t,Still into You (feat. Chris French),2016-10-20
2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,3Min2Z3ZLkjYGlSAwxCtMh,Crank It Up,181520,37,0.769,0.631,-2.3,0.0299,0.0225,0.0,0.11,0.67,114.015,4iKfmBKXuzPROAXBuZKAVM,Guilty Pleasure,2009-06-12
1uNFoZAHBGtllmzznpCI3s,The Kid LAROI,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,84,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,576UTio7xgY7YUxrHMzxeI,F*CK LOVE 3+: OVER YOU,2021-07-27
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6I3mqTwhRpn34SLVafSH7G,Ghost,153190,85,0.601,0.741,-5.569,0.0478,0.185,2.91e-05,0.415,0.441,153.96,5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,233720,84,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.43,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,227986,81,0.601,0.843,-4.87,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,5cxMa6oLINJzmZ8lF7wWQN,Believe,2012-01-01
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF,Sorry,200786,83,0.655,0.76,-3.669,0.045,0.0797,0.0,0.299,0.409,99.947,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13
1uNFoZAHBGtllmzznpCI3s,Billie Eilish,69u7FJV6RIbQS3VuqLPSwl,bad guy,194839,56,0.67,0.453,-11.265,0.295,0.256,0.327,0.117,0.685,135.047,7zdGgPQSqb6FOBneFI23y0,Playlist for Gamers,2021-08-18
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6epn3r7S14KUqlReYr77hA,Baby,214240,82,0.728,0.859,-5.237,0.137,0.0401,0.0,0.111,0.535,65.043,3BmcYMh0KYsimWL6p2gPa9,My World 2.0,2010-01-01
1uNFoZAHBGtllmzznpCI3s,Sean Kingston,4Yaw2PmyOETOnEM3TCf98I,Eenie Meenie - Radio Version,201973,60,0.718,0.638,-3.479,0.031,0.0412,0.0,0.169,0.835,121.242,6DOZI2LfBRYHRhZV21LrOu,Eenie Meenie EP,2020-02-28
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,205680,80,0.845,0.567,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),198081,80,0.677,0.696,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19
163tK9Wjr9P9DmM0AVK7lm,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,Royals,190185,79,0.674,0.426,-9.504,0.122,0.12,0.0,0.132,0.337,84.876,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27
163tK9Wjr9P9DmM0AVK7lm,Lorde,2MvvoeRt8NcOXWESkxWn3g,Ribs,258969,78,0.525,0.472,-9.277,0.0739,0.534,0.614,0.11,0.0424,127.945,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27
163tK9Wjr9P9DmM0AVK7lm,Lorde,3G6hD9B2ZHOsgf4WfNu7X1,Team,193058,76,0.691,0.578,-7.436,0.106,0.167,0.0,0.305,0.412,99.984,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27
163tK9Wjr9P9DmM0AVK7lm,Lorde,6K8VQ84MqhsoakN5MjrnVR,Supercut,277506,74,0.562,0.437,-10.229,0.052,0.219,2.18e-05,0.0806,0.15,124.852,2B87zXm9bOWvAJdkJBTpzF,Melodrama,2017-06-16
163tK9Wjr9P9DmM0AVK7lm,Lorde,6ie2Bw3xLj2JcGowOlcMhb,Green Light,234652,72,0.594,0.721,-7.812,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,2B87zXm9bOWvAJdkJBTpzF,Melodrama,2017-06-16
163tK9Wjr9P9DmM0AVK7lm,Lorde,6Kkt27YmFyIFrcX3QXFi2o,Liability,171727,70,0.587,0.229,-11.254,0.128,0.92,0.0,0.1,0.379,75.67,2B87zXm9bOWvAJdkJBTpzF,Melodrama,2017-06-16
163tK9Wjr9P9DmM0AVK7lm,Lorde,51QEyJI5M7uyd8DOh9tqQY,Buzzcut Season,246755,69,0.733,0.62,-10.525,0.0752,0.612,0.291,0.117,0.251,111.039,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27
